2026-04-12 20:21:30 - ============================================================
2026-04-12 20:21:30 - [*] 实验: ContextGraph + GATv2 + 静态 Compatibility 建模 + Set Decoder
2026-04-12 20:21:30 - [*] 数据集: christianity
2026-04-12 20:21:30 - [*] 设备: cuda
2026-04-12 20:21:30 - [*] Recall@K: (5, 15, 25)
2026-04-12 20:21:30 - [*] Eval Scope: maxcc
2026-04-12 20:21:30 - [*] Warmup Epochs: 100
2026-04-12 20:21:30 - ============================================================
2026-04-12 20:22:15 - [*] 样本构建完成: kept=546, skipped_empty=0, skipped_no_source_in_maxcc=4
2026-04-12 20:22:15 - [*] 数据划分: train=382, val=82, test=82
2026-04-12 20:22:15 - [*] 预计算 AED 懒加载最短路查询器...
2026-04-12 20:35:09 - Epoch 094 | loss=0.2418 | val_score=0.6931 | f1=0.5344 | map=0.6378 | p@k=0.5208 | aed=0.9939 | count_mae=1.4024
2026-04-12 20:35:17 - Epoch 095 | loss=0.2400 | val_score=0.7148 | f1=0.5365 | map=0.6681 | p@k=0.5561 | aed=0.9662 | count_mae=1.2927
2026-04-12 20:35:28 - Epoch 096 | loss=0.2366 | val_score=0.7153 | f1=0.5449 | map=0.6610 | p@k=0.5664 | aed=0.9547 | count_mae=1.7317
2026-04-12 20:35:38 - Epoch 097 | loss=0.2408 | val_score=0.6787 | f1=0.5111 | map=0.6256 | p@k=0.5233 | aed=0.9982 | count_mae=1.6951
2026-04-12 20:35:47 - Epoch 098 | loss=0.2469 | val_score=0.6726 | f1=0.5110 | map=0.6193 | p@k=0.4961 | aed=1.0019 | count_mae=1.3780
2026-04-12 20:35:56 - Epoch 099 | loss=0.2417 | val_score=0.6903 | f1=0.5190 | map=0.6351 | p@k=0.5266 | aed=0.9816 | count_mae=1.4024
2026-04-12 20:36:05 - Epoch 100 | loss=0.2457 | val_score=0.7334 | f1=0.5545 | map=0.6869 | p@k=0.5836 | aed=0.9564 | count_mae=1.4512
2026-04-12 20:36:14 - Epoch 101 | loss=0.6761 | val_score=0.7352 | f1=0.5497 | map=0.6796 | p@k=0.5902 | aed=0.9297 | count_mae=1.3902
2026-04-12 20:36:23 - Epoch 102 | loss=0.6223 | val_score=0.7014 | f1=0.5287 | map=0.6451 | p@k=0.5456 | aed=0.8715 | count_mae=1.4146
2026-04-12 20:36:34 - Epoch 103 | loss=0.5968 | val_score=0.7047 | f1=0.5295 | map=0.6511 | p@k=0.5287 | aed=0.9347 | count_mae=1.3415
